id,title,type,ref,area
7303,Річки (Львівська обл.),4,3e923615-cf1d-11e9-b0c5-005056b24375,13
7515,Сабатинівка,4,4132f232-07e0-11eb-80fb-b8830365bd04,11
7516,Саблине,4,038cb048-34b1-11eb-80fb-b8830365bd04,11
7517,Саварка,4,bb4631e1-b3a0-11ed-a361-48df37b92096,10
7518,Саверці,4,bf798f67-64eb-11ed-a361-48df37b92096,6
7519,Савин,4,d0cd66cb-d07f-11e9-b0c5-005056b24375,25
7520,Савинки,4,67cc45ea-9e3d-11e9-898c-005056b24375,25
7521,Савинці,4,796d7a9d-76f4-11e9-898c-005056b24375,10
7522,Савинці (Миргородський р-н.),4,d65e89cd-7302-11e9-898c-005056b24375,16
7523,Савинці (Оржицький р-н),4,d4e6c414-9e6b-11e9-898c-005056b24375,16
7524,"Савинці (Тростянецький р-н., Вінницька обл.)",4,a513f1d0-098a-11ec-80fb-b8830365bd04,2
7525,Савинці (Харківська обл.),4,908c1c31-e68d-11e9-b48a-005056b24375,20
7526,Савранське,4,c1805f78-f38c-11eb-80fb-b8830365bd04,15
7527,Саврань,2,06f87964-4079-11de-b509-001d92f78698,15
7528,Сагунівка,4,d9c95abc-005c-11e5-8a92-005056887b8d,23
7529,Сад,4,e146de31-8f31-11e8-8acc-005056b2fc3d,18
7530,Сад (Дніпропетровська обл.),4,69663f4d-9e51-11e9-898c-005056b24375,4
7531,Саджава (Івано-Франківська обл.),4,7c0d75a6-c77a-11ea-a970-b8830365ade4,9
7532,Саджавка,4,6177f408-fee0-11e9-91ff-0025b501a04b,9
7533,Садки (Житомирська обл.),4,d7a336a0-464b-11ec-80fb-b8830365bd04,6
7534,Садки (Львівська обл.),4,ef3e80cc-253f-11ee-a361-48df37b92096,13
7535,Садковичі,4,870f2820-1b1e-11ea-8c15-0025b502a06e,13
7536,Садова,4,da9e1acf-f3fa-11ed-a361-48df37b92096,2
7537,Садове,4,fa5d52d5-07dc-11eb-80fb-b8830365bd04,21
7538,Садове (Арбузинський р-н),4,6033d9ac-5f65-11ec-80fb-b8830365bd04,14
7539,Садове (Арцизький р-н),4,7b963f81-c774-11ea-a970-b8830365ade4,15
7541,Садове (Близнюківський р-н),4,91507aa0-cdf2-11eb-80fb-b8830365bd04,20
7540,"Садове (Білгород-Дністровський р-н., Одеська обл.)",4,38ae980e-9e62-11e9-898c-005056b24375,15
7542,Садове (Дніпропетровська обл.),4,867feb6b-5f9a-11ec-80fb-b8830365bd04,4
7543,"Садове (Запорізька обл., Токмацький р-н)",4,7a9635f6-0fe0-11eb-80fb-b8830365bd04,8
7544,Садове (Київська обл.),4,b1c9db11-8837-11e9-898c-005056b24375,10
7545,Садове (Коростишівський р-н),4,24c99369-50a1-11ed-a361-48df37b92096,6
7546,Садове (Красноградський р-н),4,92749ec2-e58f-11eb-80fb-b8830365bd04,20
7547,"Садове (Літинський р-н., Вінницька обл.)",4,c41b0f71-8744-11eb-80fb-b8830365bd04,2
7548,"Садове (Мелітопольський р-н., Запорізька обл.)",4,a826cef3-cde3-11eb-80fb-b8830365bd04,8
7549,Садове (Миколаївська обл.),4,a464b8fd-e682-11e9-b48a-005056b24375,14
7550,Садове (Херсонська обл.),4,27e555f1-43c7-11eb-80fb-b8830365bd04,21
7553,Саксагань,4,9c1acd46-e224-11e9-b48a-005056b24375,4
7554,Салгани,4,38ae9823-9e62-11e9-898c-005056b24375,15
7555,Саливонки,4,e61c8ee6-29c6-11eb-80fb-b8830365bd04,10
7556,Салиха,4,7a3205ad-f413-11e9-91ff-0025b501a04b,10
7557,Салтикова Дівиця,4,f4f563fa-d635-11e9-b0c5-005056b24375,25
7558,Салтикове,4,735239b9-e594-11eb-80fb-b8830365bd04,18
7559,Салтичія,4,4fafcf65-34b4-11eb-80fb-b8830365bd04,8
7560,Салькове,4,0bc77c87-7d5f-11e9-898c-005056b24375,11
7561,Сальник,4,fc3dde04-9745-11e9-898c-005056b24375,2
7562,Сальниця,4,54a521aa-9e4f-11e9-898c-005056b24375,2
7563,Самари,4,1a77c63a-1a1d-11eb-80fb-b8830365bd04,3
7564,Самари-Оріхові,4,260c3dff-29c5-11eb-80fb-b8830365bd04,3
7565,Самарське (Дніпропетровська обл.),4,95f15ba7-7d62-11e9-898c-005056b24375,4
7566,Самбір,1,db5c8972-391c-11dd-90d9-001a92567626,13
7567,Самгородок,4,819bb14b-1aaf-11ea-8c15-0025b502a06e,23
7568,Самгородок (Вінницька обл.),4,c58de027-0730-11e4-acce-0050568002cf,2
7569,Самгородок (Київська обл.),4,1e0ee7ce-c345-11e9-b0c5-005056b24375,10
7572,Самоволя,4,4c1f0297-3d78-11ed-a361-48df37b92096,3
7573,Самолусківці,4,70c2d2f3-9609-11eb-80fb-b8830365bd04,19
7574,Самотоївка,4,d122cd6e-76f8-11e9-898c-005056b24375,18
7575,Самчики,4,c45a2fb4-64cb-11e9-898c-005056b24375,22
7570,Самійличі,4,7b681900-0fe5-11eb-80fb-b8830365bd04,3
7571,Самійлівка (Запорізька обл.),4,3c660c58-de3b-11ea-80fb-b8830365bd04,8
7576,Санжариха,4,8dd5d6ab-7d49-11ee-a361-48df37b92096,23
7577,Санжійка,4,c87ae025-a7a4-11e9-b73a-005056b24375,15
7578,Санники,4,fe55dbfb-14be-11ee-a361-48df37b92096,13
7579,Сапанів,4,b88ffd5d-9e58-11e9-898c-005056b24375,19
7582,Сапогів,4,a108f0c7-3607-11ea-b89e-0025b501a04b,9
7583,Сапогів (Тернопільська обл.),4,6d3364ee-5f8a-11ec-80fb-b8830365bd04,19
7584,Сапожин,4,e2fec714-d403-11eb-80fb-b8830365bd04,17
7580,Сапіжанка,4,bc6cbd84-464b-11ec-80fb-b8830365bd04,2
7581,Сапіжанка (Кам'янка-Бузький р-н),4,7024052a-5f6f-11ec-80fb-b8830365bd04,13
7585,Саранчуки,4,bf5cb9e3-2a57-11ee-a361-48df37b92096,19
7586,Сарата,2,000655e8-4079-11de-b509-001d92f78698,15
7587,Сари,4,7d4081d6-9e55-11e9-898c-005056b24375,16
7588,Сарни,1,00065616-4079-11de-b509-001d92f78698,17
7589,Сарни (Черкаська обл.),4,c73c839a-56d3-11ee-a361-48df37b92096,23
7590,Сарнів,4,d361da9f-1fc3-11ee-a361-48df37b92096,22
7591,Сартана (Донецька обл.),2,1b2bcec1-5adb-11e5-8d8d-005056887b8d,5
7592,Сасанівка,4,026c3c83-b11c-11ed-a361-48df37b92096,22
7596,Сасово,4,33f1ffcd-cf29-11e9-b0c5-005056b24375,7
7593,Сасів,4,05e59e85-58f3-11ec-80fb-b8830365bd04,13
7594,Сасівка,4,b03c5747-e5e2-11e9-b48a-005056b24375,7
7595,Сасівка (Кіровоградська обл.),4,20d087f1-f982-11ea-80fb-b8830365bd04,11
7597,Сатанів,4,4250c6c2-76fb-11e9-898c-005056b24375,22
7598,Сатанівка,4,20aabedc-b77b-11e9-8c22-005056b24375,23
7599,Сатиїв,4,6412cf5b-34f7-11ed-a361-48df37b92096,17
7600,Саф'яни,4,fa10833c-8831-11e9-898c-005056b24375,15
7601,Сахкамінь (Хмельницька обл.),4,e4d8278f-de39-11ea-80fb-b8830365bd04,22
7602,Сахни,4,3493e8dc-5f99-11ec-80fb-b8830365bd04,18
7607,Сахновщина (Харківська обл.),2,0006560a-4079-11de-b509-001d92f78698,20
7603,Сахнівка,4,1cc5386d-9293-11e9-898c-005056b24375,23
7604,Сахнівці,4,542dfabc-6541-11ea-a970-b8830365ade4,22
7605,Сахнівці (Ізяславський р-н),4,64a16b45-1c6e-11ed-a361-48df37b92096,22
7606,Сахнівщина (Полтавська обл.),4,c47fba3e-a7a5-11e9-b73a-005056b24375,16
7608,Сахутівка,4,83187d9f-b771-11e9-8c22-005056b24375,25
7551,Саївка,4,e85b5c62-dae6-11e9-b48a-005056b24375,4
7552,Саїнка,4,2a3a3304-0fe0-11eb-80fb-b8830365bd04,2
7609,Свалява,1,06f87906-4079-11de-b509-001d92f78698,7
7610,Сварині,4,a8e5a54f-d971-11eb-80fb-b8830365bd04,17
7611,Сварицевичі,4,ddde1ab2-6540-11ea-a970-b8830365ade4,17
7612,Сваричів,4,db72721c-e689-11e9-b48a-005056b24375,9
7613,Сваркове,4,948b17ae-5965-11eb-80fb-b8830365bd04,18
7614,Сватки,4,3586a6b5-9a5b-11ee-a361-48df37b92096,16
7615,Сватове,1,f7062342-4078-11de-b509-001d92f78698,12
7616,Свердликове,4,0089cd57-96cc-11ea-a970-b8830365ade4,11
7617,Свеса,2,1db59605-1766-11e2-928c-d4ae527baec9,18
7619,Свидники,4,6639913d-43c8-11eb-80fb-b8830365bd04,3
7620,Свидова (Тернопільська обл.),4,8b151efa-fedd-11e9-91ff-0025b501a04b,19
7618,Свидівок,4,3aaa7b2d-64cd-11e9-898c-005056b24375,23
7621,Свиридівка,4,0d804be2-9e08-11eb-80fb-b8830365bd04,16
7644,Свободне,4,8de804a3-7d64-11e9-898c-005056b24375,5
7645,Святець,4,70d0397e-4699-11ea-b89e-0025b501a04b,22
7646,Святилівка,4,c62928e9-cf27-11e9-b0c5-005056b24375,16
7647,Святовасилівка,3,a67e3485-7dcb-11eb-80fb-b8830365bd04,4
7649,Святогорівка,4,d22e3e5c-96c9-11ea-a970-b8830365ade4,5
7648,Святогірськ,1,eef079f6-2535-11e0-ac94-0024e83b596e,5
7650,Святопетрівське (Києво-Свят.р-н),4,e03f3aa9-a05d-11e3-9fa0-0050568002cf,10
7622,Свірж,4,820ef68c-5f6c-11ec-80fb-b8830365bd04,13
7623,Свірневе,4,2c1a4739-d15c-11ee-a361-48df37b92096,11
7624,Свіршківці,4,cf28f862-cf1e-11e9-b0c5-005056b24375,22
7625,Світанок,4,67cc45ff-9e3d-11e9-898c-005056b24375,25
7626,Світанок (Запорізька обл.),4,86187fca-b77b-11e9-8c22-005056b24375,8
7627,"Світанок (Корецький р-н., Рівненська обл.)",4,404cc68c-0fe6-11eb-80fb-b8830365bd04,17
7628,Світильня,4,8a49ea4f-7d6f-11e9-898c-005056b24375,10
7629,Світин (Житомирська обл.),4,dcee5006-d318-11ea-a970-b8830365ade4,6
7630,Світле,4,fa75a5a3-8861-11e9-898c-005056b24375,15
7631,Світле (Мирноградська),4,50cad65e-d422-11eb-80fb-b8830365bd04,5
7632,Світличне,4,f8c9ddf2-a7a2-11e9-b73a-005056b24375,20
7633,Світличне (Чернігівська обл),4,11a35079-58ff-11ec-80fb-b8830365bd04,25
7634,Світловодськ,1,db5c8974-391c-11dd-90d9-001a92567626,11
7635,Світлогірське,4,40b1718a-64d3-11e9-898c-005056b24375,4
7636,Світлогірське (Полтавська обл.),4,29460606-cf28-11e9-b0c5-005056b24375,16
7637,Світлогірське (Роздільнянський р-н),4,0fcb2f02-53cb-11ed-a361-48df37b92096,15
7638,Світлодарськ,1,23e89fb0-db22-11e1-aa18-d4ae527baec9,5
7639,Світлодолинське (Запорізька обл.),4,e5b12527-e5de-11e9-b48a-005056b24375,8
7640,Світлодолинське (Одеська обл.),4,112cfcd7-9e05-11eb-80fb-b8830365bd04,15
7641,Світлопіль,4,27c68e87-3e48-11eb-80fb-b8830365bd04,11
7642,Світязь,4,df11dcef-76ed-11e9-898c-005056b24375,3
7643,Свічкареве,4,1446ff4f-ede1-11eb-80fb-b8830365bd04,16
7651,Себечів,4,1aba8c3a-f3fb-11ed-a361-48df37b92096,13
7652,Себине,4,9b526d38-64cf-11e9-898c-005056b24375,14
7653,Северини,4,c709ab45-6751-11ee-a361-48df37b92096,22
7654,Северинівка,4,4b20f815-82cc-11e9-898c-005056b24375,2
7655,Северинівка (Іванівський р-н),4,ff854bc1-4d3a-11ec-80fb-b8830365bd04,15
7656,Северинівка (Київська обл.),4,ee9660fe-9e35-11e9-898c-005056b24375,10
7657,Северинівка (Таращанський р-н),4,853fa636-c349-11e9-b0c5-005056b24375,10
7658,Северинівка (Тростянецький р-н),3,370f867f-9e6d-11e9-898c-005056b24375,2
7659,Северинівка (Ямпільський р-н),4,d6c06c97-4645-11ec-80fb-b8830365bd04,2
7660,Севрюки,4,d12d49e0-b118-11ed-a361-48df37b92096,22
7661,Седлище,4,25f8db6e-9e54-11e9-898c-005056b24375,3
7662,Седлище (Любешівський р-н),4,9ff5564a-9e54-11e9-898c-005056b24375,3
7663,Седнів,4,e4bde1be-9e3d-11e9-898c-005056b24375,25
7664,Сезенків (Київська обл.),4,7d9cee21-de44-11ea-80fb-b8830365bd04,10
7666,Секретарка,4,1c3f1e6f-64d0-11e9-898c-005056b24375,14
7665,Секретарівка,4,c9796da6-feef-11e9-91ff-0025b501a04b,15
7667,Секунь,4,1c975ede-34b7-11eb-80fb-b8830365bd04,3
7668,Селезенівка,4,f9b7210d-7dd2-11eb-80fb-b8830365bd04,10
7669,Селекційне,4,068ea1a0-9e53-11e9-898c-005056b24375,20
7670,Селець,4,08b4b989-8835-11e9-898c-005056b24375,3
7671,Селець (Володимир-Волинський р-н),4,6956bc3d-d919-11ed-a361-48df37b92096,3
7672,Селець (Рівненська обл.),4,1ece1c30-8864-11e9-898c-005056b24375,17
7673,Селещина,4,f0a49fce-399e-11e9-acea-005056b24375,16
7674,Селидове,1,1097567b-8a89-11e0-8140-969cd9edcd68,5
7675,Селичів,4,68f63d14-7247-11ee-a361-48df37b92096,22
7676,Селичівка,4,39ba1a9a-e68c-11e9-b48a-005056b24375,10
7677,Селище,4,fe34d1ed-7d63-11e9-898c-005056b24375,24
7678,"Селище (Вінницька обл., Літинський р-н)",4,e02b7570-3e45-11eb-80fb-b8830365bd04,2
7679,Селище (Київська обл.),4,0b1a207d-9e6c-11e9-898c-005056b24375,10
7680,Селище (Рівненська обл.),4,30c25f45-96d3-11ea-a970-b8830365ade4,17
7681,"Селище (Тиврівський р-н., Вінницька обл.)",4,cb003d3b-e5ec-11e9-b48a-005056b24375,2
7682,Селище (Черкаська обл.),4,1cc53882-9293-11e9-898c-005056b24375,23
7683,Селятин,4,659125f8-64cf-11e9-898c-005056b24375,24
7684,Сем'янівка,4,91ba5b0e-b797-11e9-8c22-005056b24375,16
7685,Семаківці,4,ab49a52d-884e-11e9-898c-005056b24375,9
7686,Семаківці (Коломийський р-н),4,dd42b6af-fee7-11e9-91ff-0025b501a04b,9
7687,Семенасте,4,e87a8061-64f4-11ed-a361-48df37b92096,11
7704,Семенки,4,706affb3-7d68-11e9-898c-005056b24375,2
7688,Семенів,4,88bf757a-bdf5-11eb-80fb-b8830365bd04,19
7689,Семенів Яр,4,27e88568-b6ed-11eb-80fb-b8830365bd04,20
7690,Семенівка (Білгород-Дністровський р-н),4,1c06f285-4d3c-11ec-80fb-b8830365bd04,15
7691,Семенівка (Дніпропетровська обл.),4,84f7102e-c354-11e9-b0c5-005056b24375,4
7692,Семенівка (Донецька обл.),4,f6837c43-dae8-11e9-b48a-005056b24375,5
7693,Семенівка (Запорізька обл.),4,2e80ed01-76f1-11e9-898c-005056b24375,8
7694,Семенівка (Київська обл.),4,bb790d02-a95a-11e9-b73a-005056b24375,10
7695,Семенівка (Корюківський р-н),4,b4d205f6-2a5a-11ee-a361-48df37b92096,25
7696,"Семенівка (Криничанський р-н., Дніпроп. обл.)",4,a856de31-e67f-11e9-b48a-005056b24375,4
7697,Семенівка (Львівська обл.),4,2047a12f-76f6-11e9-898c-005056b24375,13
7698,Семенівка (Миколаївська обл.),4,0a2aa390-76f7-11e9-898c-005056b24375,14
7699,Семенівка (Пологівський р-н),4,8cf8b0c2-cf15-11e9-b0c5-005056b24375,8
7700,Семенівка (Харківська обл.),4,c2ba8a20-b7be-11e9-8c22-005056b24375,20
7701,Семенівка (Херсонська обл.),4,681956f9-a958-11e9-b73a-005056b24375,21
7702,"Семенівка(Полт.обл., Семенів.р-н)",2,7833e61e-3b51-11de-913b-001d92f78698,16
7703,Семенівка(Чернігівська обл.),1,0db17b10-4079-11de-b509-001d92f78698,25
7705,Семигинів,4,52b71150-dae6-11e9-b48a-005056b24375,13
7706,Семидуби,4,ac327612-61c6-11ee-a361-48df37b92096,11
7707,Семимогили,4,5fccb4a2-5f71-11ec-80fb-b8830365bd04,16
7708,Семиполки,4,fb9056e5-7d6f-11e9-898c-005056b24375,10
7709,Семихатки,4,5240625e-465a-11ec-80fb-b8830365bd04,15
7710,Сенечів,4,741ca522-5a1b-11ea-a970-b8830365ade4,9
7711,Сенкевичівка,2,0c2acc42-b794-11e9-8c22-005056b24375,3
7712,Сенча,4,458f63ba-ae97-11e3-9fa0-0050568002cf,16
7713,Сеньківка,4,fe34d217-7d63-11e9-898c-005056b24375,10
7714,Серафинці,4,03db42b6-884f-11e9-898c-005056b24375,9
7715,Серби,4,b1143ef2-885e-11e9-898c-005056b24375,15
7716,Сербинівка,4,c2bcfc63-b6f1-11eb-80fb-b8830365bd04,22
7717,Сербинівці,4,ccc493fd-883b-11e9-898c-005056b24375,2
7718,Сербичани,4,be34bbb7-9e52-11e9-898c-005056b24375,24
7719,Сербка,4,515ffd0c-76f7-11e9-898c-005056b24375,15
7720,Сербо-Слобідка,4,9294654b-cf2b-11e9-b0c5-005056b24375,6
7721,Сергії,4,abb47021-f427-11e9-91ff-0025b501a04b,24
7723,Сергіївка (Братський р-н),4,7e60afcf-3b43-11ee-a361-48df37b92096,14
7722,Сергіївка (Білгород-Дністровський р-н),2,dac5e47e-9fe5-11e4-a77a-005056887b8d,15
7724,Сергіївка (Гадяцький р-н),4,98fee46b-65c0-11e9-898c-005056b24375,16
7725,Сергіївка (Дніпропетровська обл.),4,6ea6cb6e-0ce3-11ea-8c15-0025b502a06e,4
7726,Сергіївка (Запорізька обл.),4,689fca40-e58d-11eb-80fb-b8830365bd04,8
7727,Сергіївка (Каховський р-н),4,be2d1a15-8869-11e9-898c-005056b24375,21
7728,"Сергіївка (Покровський р-н, Донецька обл)",4,fb581fb4-4697-11ea-b89e-0025b501a04b,5
7729,"Сергіївка (Саратський р-н., Одеська обл.)",4,65ffaf08-5a17-11ea-a970-b8830365ade4,15
7730,Сергіївка (Слов'янський р-н),4,809623ba-8841-11e9-898c-005056b24375,5
7731,Сердиця,4,1e123bcd-2540-11ee-a361-48df37b92096,13
7732,Сердюки,4,29aa8c4c-14c1-11ee-a361-48df37b92096,16
7733,Серебринці,4,32b2331b-0fdf-11eb-80fb-b8830365bd04,2
7734,Серебрія,4,67954b0b-abc7-11e6-b5da-005056887b8d,2
7735,Середи,4,84940cbe-3d77-11ed-a361-48df37b92096,6
7736,Середина-Буда,1,00065642-4079-11de-b509-001d92f78698,18
7737,Серединці,4,cea95111-ddd2-11ed-a361-48df37b92096,22
7739,Середкевичі,4,a3ca5429-f411-11e9-91ff-0025b501a04b,13
7746,Середня,4,b4a7d674-7147-11eb-80fb-b8830365bd04,9
7747,"Середняки (Гадяцький р-н, Полтавська обл.)",4,fc5f1e27-928e-11e9-898c-005056b24375,16
7740,Середнє,2,c514c05f-df32-11e3-8c4a-0050568002cf,7
7741,Середнє Водяне,4,017548ec-75be-11e6-a9f2-005056887b8d,7
7742,Середній Бабин,4,33f1e577-4627-11ec-80fb-b8830365bd04,9
7743,Середній Березів,4,e97c3bf8-65bf-11e9-898c-005056b24375,9
7744,Середній Майдан,4,9da46957-4658-11ec-80fb-b8830365bd04,9
7745,Середній Угринів,4,a242ab02-7147-11eb-80fb-b8830365bd04,9
7738,Середівка,4,87603d5a-b7be-11e9-8c22-005056b24375,10
7748,Сереховичі,4,2d9edc06-8969-11ea-a970-b8830365ade4,3
7749,Серне,4,4ec1476c-0ce5-11ea-8c15-0025b502a06e,7
7750,Серники,4,f35bfd0c-b77e-11e9-8c22-005056b24375,17
7751,Серпневе,4,74b79bd2-5f6d-11e9-898c-005056b24375,15
7752,Сестринівка,4,55832e2b-29c3-11eb-80fb-b8830365bd04,2
7753,Сестрятин,4,d32c1647-5f75-11ec-80fb-b8830365bd04,17
7755,Сиваківці,4,fecca2a3-1504-11ee-a361-48df37b92096,2
7756,Сиваське,2,3d19eb56-8980-11e5-b6f7-005056887b8d,21
7757,Сивашівка,4,3f0f7cb7-9e60-11e9-898c-005056b24375,21
7758,Сивки,4,55393704-ddd2-11ed-a361-48df37b92096,22
7759,Сивухи,4,8dd6f1ce-29c6-11eb-80fb-b8830365bd04,25
7761,Сигнал,4,69a22e35-0fe3-11eb-80fb-b8830365bd04,2
7760,Сигнаївка,4,54addc4c-3a81-11e5-add9-005056887b8d,23
7764,Сидорове,4,bb19570f-b79d-11e9-8c22-005056b24375,5
7762,Сидорів,4,5ea78386-9609-11eb-80fb-b8830365bd04,19
7763,Сидорівка (Жидачівський р-н),4,c2b104b5-5f69-11ec-80fb-b8830365bd04,13
7765,Сильне,4,c54166f0-3e42-11eb-80fb-b8830365bd04,3
7766,Симинівка,4,ca4973c6-9e05-11eb-80fb-b8830365bd04,20
7767,Симонів,4,1c7bc475-76f8-11e9-898c-005056b24375,17
7768,Синевир,4,c5e7acfc-a9ed-11e8-ad0d-005056b24375,7
7769,Синевирська Поляна (Закарпатська обл.),4,141891aa-5a17-11ea-a970-b8830365ade4,7
7770,Синельникове,1,69da419c-3f5d-11de-b509-001d92f78698,4
7771,Синельникове (Харківська обл.),4,fc29f037-64d3-11ec-80fb-b8830365bd04,20
7773,Синиця,4,7d190063-4657-11ec-80fb-b8830365bd04,23
7774,Синиця (Київська обл.),4,0463cf6b-b3a1-11ed-a361-48df37b92096,10
7772,Синицівка,4,27ad190c-07e0-11eb-80fb-b8830365bd04,11
7777,Синьки,4,aed07f8b-9289-11e9-898c-005056b24375,11
7779,Синьковичі,4,d05e79ae-4628-11ec-80fb-b8830365bd04,13
7778,Синьків (Тернопільська обл.),4,9d992366-fedd-11e9-91ff-0025b501a04b,19
7780,Синьооківка,4,9cbfa476-4e2a-11ed-a361-48df37b92096,23
7781,Синютки,4,98fee441-65c0-11e9-898c-005056b24375,22
7782,Синюхин Брід,4,1af29af8-a7a6-11e9-b73a-005056b24375,14
7783,Синява,4,bc335c86-76f4-11e9-898c-005056b24375,10
7784,Синявка,4,43421052-29bd-11eb-80fb-b8830365bd04,25
7785,Синяк,4,3c2b4c2e-ff8a-11e8-ad0d-005056b24375,10
7786,Синяк (Сумська обл.),4,cf67aae6-16d8-11ec-80fb-b8830365bd04,18
7775,Синів,4,43f37cf5-67d7-11eb-80fb-b8830365bd04,17
7776,Синівка,4,b470ca09-76f8-11e9-898c-005056b24375,18
7787,Сираї,4,e4bde1d3-9e3d-11e9-898c-005056b24375,25
7788,Сирватинці,4,065c0efd-960b-11eb-80fb-b8830365bd04,22
7789,Сирники,4,c59be1bf-4e23-11ed-a361-48df37b92096,3
7790,Сирове,4,af345e56-885b-11e9-898c-005056b24375,14
7791,Сиротине,4,84ae4e6d-7d65-11e9-898c-005056b24375,12
7792,Ситківці,2,cc58f263-ea7f-11e5-899e-005056887b8d,2
7793,Ситне,4,5d00fd59-0c98-11ea-8c15-0025b502a06e,17
7794,Ситники,4,2461bd1c-6543-11ea-a970-b8830365ade4,23
7795,Сичавка,4,8bdb9a20-3e49-11eb-80fb-b8830365bd04,15
7796,Сичівка,4,b64b4d4e-5f88-11ec-80fb-b8830365bd04,23
7817,Скадовськ,1,db5c897b-391c-11dd-90d9-001a92567626,21
7818,Скала-Подільська,2,e85ae8a5-2f7d-11e4-acce-0050568002cf,19
7819,Скалат,1,15fb1f49-2f7d-11e4-acce-0050568002cf,19
7820,Скалева,4,cd9d81af-29c1-11eb-80fb-b8830365bd04,11
7821,Скаливатка,4,2051489f-4638-11ed-a361-48df37b92096,23
7822,Скалівські Хутори,4,a69e9ac6-b77d-11e9-8c22-005056b24375,11
7823,Скаржинці,4,0aa3d4fc-1ab0-11ea-8c15-0025b502a06e,22
7824,Скаржинці (Вінницька обл.),4,f5ff3bce-1a1d-11eb-80fb-b8830365bd04,2
7825,Скаржинці (Лісовогринівецька СГ),4,d107c67c-3d77-11ed-a361-48df37b92096,22
7826,Сквира,1,f70622fe-4078-11de-b509-001d92f78698,10
7827,Скелівка,4,89147272-1b1c-11ea-8c15-0025b502a06e,13
7828,Скиби,4,49b32354-30ac-11ec-80fb-b8830365bd04,3
7829,Скибин,4,5bba5e45-daa9-11e9-b48a-005056b24375,23
7830,Скибин (Київська обл.),4,f27dc032-e691-11e9-b48a-005056b24375,10
7831,Скибівка,4,d91dce13-0ce3-11ea-8c15-0025b502a06e,16
7834,Скнилів,4,8e26b224-feeb-11e9-91ff-0025b501a04b,13
7835,Скобелка,4,e560ca17-dab5-11e9-b48a-005056b24375,3
7836,Скобичівка,4,0763d757-4e4b-11ed-a361-48df37b92096,9
7837,Сков'ятин (Тернопільська обл.),4,b336e217-fedd-11e9-91ff-0025b501a04b,19
7838,Сковородинівка,4,a85f296a-e5e9-11e9-b48a-005056b24375,20
7839,Сколе,1,f7062384-4078-11de-b509-001d92f78698,13
7840,Скоморохи,4,6f04e41d-8859-11e9-898c-005056b24375,13
7841,Скоморохи (Житомирська обл.),4,9b57b36e-6545-11ea-a970-b8830365ade4,6
7842,Скоморохи (Тернопільська обл.),4,c4fb2432-4633-11ec-80fb-b8830365bd04,19
7843,Скоморохи (Тернопільський р-н),4,4892e993-5f70-11ec-80fb-b8830365bd04,19
7844,Скоморошки,4,a70f5d69-882e-11e9-898c-005056b24375,2
7845,Скорики,4,a3475596-dade-11e9-b48a-005056b24375,19
7846,Скориківка,4,8802d8c3-f97d-11ea-80fb-b8830365bd04,23
7847,Скородинці,4,25b0e5ca-9e06-11eb-80fb-b8830365bd04,19
7848,Скородистик,4,de8fd498-7d67-11e9-898c-005056b24375,23
7849,Скороходове (Полтавська обл.),2,0d9256d1-1671-11e5-add9-005056887b8d,16
7850,Скосарівка,4,ba1dd216-c34c-11e9-b0c5-005056b24375,15
7851,Скотареве,4,a0fe171e-8745-11eb-80fb-b8830365bd04,23
7852,Скотарське,4,5984bd24-bafa-11ea-a970-b8830365ade4,7
7853,Скраглівка,4,878aee82-b7a1-11e9-8c22-005056b24375,6
7854,Скребиші,4,f2f0f229-9403-11e9-898c-005056b24375,10
7855,Скрипаї,4,e3e66f72-5f6d-11e9-898c-005056b24375,20
7856,Скрипиця,4,93697456-35cf-11ee-a361-48df37b92096,3
7857,Скрицьке,4,20796a6f-7d68-11e9-898c-005056b24375,2
7858,Скулин,4,03052f05-34f3-11ed-a361-48df37b92096,3
7832,Скіпче,4,f47a4e81-960a-11eb-80fb-b8830365bd04,22
7833,Скірче,4,d72cb595-6543-11ea-a970-b8830365ade4,3
7859,Слабин,4,aa89a597-c424-11ed-a361-48df37b92096,25
7860,Славгород (Дніпропетровська обл.),2,3d9231f1-76ee-11e9-898c-005056b24375,4
7861,Славгород (Сумська обл.),4,a3e2f6ad-9743-11e9-898c-005056b24375,18
7862,Славна,4,8d2be44e-2a57-11ee-a361-48df37b92096,2
7863,Славне,4,6d536338-3e3d-11eb-80fb-b8830365bd04,4
7864,Славне (Вінницька обл.),4,4816740e-3e46-11eb-80fb-b8830365bd04,2
7865,Славське (Львівська обл.),2,cde0b043-9bc8-11e4-acce-0050568002cf,13
7866,Славута,1,06f8793e-4079-11de-b509-001d92f78698,22
7867,"Славута (Віньковецький р-н, Хмельницька обл.)",4,e4fd9792-dddb-11ed-a361-48df37b92096,22
7868,Славутич,1,db5c897d-391c-11dd-90d9-001a92567626,10
7869,Слатине,2,e1e334d4-386c-11e6-a9f2-005056887b8d,20
7870,Сливине,4,8ce33030-29bd-11eb-80fb-b8830365bd04,14
7871,Сливки,4,1dd83ef5-8850-11e9-898c-005056b24375,9
7899,Слобода (Івано-Франківська обл.),4,5d720073-e5ee-11e9-b48a-005056b24375,9
7900,Слобода (Київська обл.),4,e8a06206-9e5c-11e9-898c-005056b24375,10
7901,Слобода (Сумська обл.),4,3f7aa021-8865-11e9-898c-005056b24375,18
